-29.5 4.910952261881714e-5
-28.5 0.00020981244086290538
-27.5 0.00044251106375607576
-26.5 0.0009069357453139435
-25.5 0.0017646845273456262
-24.5 0.0029400656679987856
-23.5 0.004754224674632968
-22.5 0.007304625139519836
-21.5 0.009937432126928939
-20.5 0.012497053501020296
-19.5 0.014848688137641772
-18.5 0.016166699580553504
-17.5 0.018287848940354477
-16.5 0.02086635061226166
-15.5 0.024496049751690126
-14.5 0.027516039445853634
-13.5 0.029307949173375182
-12.5 0.03196811580907523
-11.5 0.03400414325868551
-10.5 0.03486213494655592
-9.5 0.035286740479562095
-8.5 0.03616209215818383
-7.5 0.036556002576380225
-6.5 0.03574250361978092
-5.5 0.03435666110650973
-4.5 0.03465239502934301
-3.5 0.033654814488948005
-2.5 0.032038812698731156
-1.5 0.02974603857505572
-0.5 0.027453948408294435
0.5 0.026869662019906478
1.5 0.027535159984162432
2.5 0.029433503203255627
3.5 0.0315419361450866
4.5 0.03276213036152245
5.5 0.03437169868577229
6.5 0.0356435571831937
7.5 0.035670960901550114
8.5 0.035818841615594996
9.5 0.0358228107670872
10.5 0.035077284232096606
11.5 0.0345897687986884
12.5 0.03378540408406617
13.5 0.033258877172413805
14.5 0.02988390057655657
15.5 0.027551576070859805
16.5 0.025080810149832364
17.5 0.02219372421975771
18.5 0.01934270949481367
19.5 0.01591613801739582
20.5 0.014705638373749205
21.5 0.011805430349138814
22.5 0.009874608802380329
23.5 0.007648598778104865
24.5 0.005544753874699425
25.5 0.003256997437521287
26.5 0.0019346996898218895
27.5 0.0007639612136537996
28.5 0.0003307170228750258
29.5 6.252770253682776e-5
30.5 2.6817335010304895e-5

-29.5 0.00021483386597115377
-28.5 0.0006351141753989928
-27.5 0.0009423607618824713
-26.5 0.0015826434180301917
-25.5 0.0025205329893051055
-24.5 0.004220859947128893
-23.5 0.006370033378466701
-22.5 0.009107497879448747
-21.5 0.01173723194599224
-20.5 0.014946263070793326
-19.5 0.01697370151935388
-18.5 0.01812475039089767
-17.5 0.020331651783757752
-16.5 0.022876823914376697
-15.5 0.026697835298827848
-14.5 0.029876550828177115
-13.5 0.031471487915802614
-12.5 0.03454962272555557
-11.5 0.03673391418883911
-10.5 0.03755803310346577
-9.5 0.037638973947259985
-8.5 0.03888658937805837
-7.5 0.03929174754041902
-6.5 0.03862245709457582
-5.5 0.03697325968784784
-4.5 0.0374382420028517
-3.5 0.036497885909464664
-2.5 0.034902716808019194
-1.5 0.03251830290553659
-0.5 0.030234451276071724
0.5 0.02950376567927382
1.5 0.030041501611155402
2.5 0.032145385071748155
3.5 0.03414299831049804
4.5 0.03510216631387201
5.5 0.03715458105146152
6.5 0.03835892218780962
7.5 0.03842434781667321
8.5 0.038651750573123596
9.5 0.03824783475361161
10.5 0.03759111417044675
11.5 0.03718085728871995
12.5 0.036329069083423905
13.5 0.036191912518133855
14.5 0.032612003625034
15.5 0.030191625517471767
16.5 0.027328889723405646
17.5 0.02440460371379895
18.5 0.02155994263660833
19.5 0.018103846488071916
20.5 0.016890697689481336
21.5 0.013895978011065038
22.5 0.01199781859777152
23.5 0.009627841950658501
24.5 0.007109295274483891
25.5 0.0044145877574591685
26.5 0.0028505447002760064
27.5 0.0013740221079962807
28.5 0.0008021869071917322
29.5 0.00025224931500286235
30.5 0.00017921198919025318

-29.5 -0.00011661482073351951
-28.5 -0.00021548929367318212
-27.5 -5.733863437031982e-5
-26.5 0.0002312280725976952
-25.5 0.0010088360653861472
-24.5 0.0016592713888686778
-23.5 0.0031384159707992347
-22.5 0.005501752399590924
-21.5 0.008137632307865638
-20.5 0.010047843931247266
-19.5 0.012723674755929663
-18.5 0.014208648770209338
-17.5 0.016244046096951202
-16.5 0.018855877310146624
-15.5 0.022294264204552404
-14.5 0.025155528063530153
-13.5 0.027144410430947754
-12.5 0.029386608892594885
-11.5 0.03127437232853191
-10.5 0.03216623678964607
-9.5 0.032934507011864206
-8.5 0.033437594938309285
-7.5 0.033820257612341434
-6.5 0.03286255014498603
-5.5 0.031740062525171614
-4.5 0.03186654805583432
-3.5 0.030811743068431343
-2.5 0.02917490858944312
-1.5 0.026973774244574852
-0.5 0.024673445540517147
0.5 0.024235558360539138
1.5 0.025028818357169462
2.5 0.026721621334763097
3.5 0.028940873979675166
4.5 0.030422094409172894
5.5 0.03158881632008306
6.5 0.032928192178577786
7.5 0.032917573986427015
8.5 0.032985932658066396
9.5 0.033397786780562794
10.5 0.03256345429374646
11.5 0.03199868030865685
12.5 0.03124173908470843
13.5 0.03032584182669375
14.5 0.027155797528079145
15.5 0.024911526624247844
16.5 0.02283273057625908
17.5 0.01998284472571647
18.5 0.017125476353019007
19.5 0.013728429546719725
20.5 0.012520579058017074
21.5 0.00971488268721259
22.5 0.0077513990069891375
23.5 0.005669355605551228
24.5 0.003980212474914959
25.5 0.002099407117583406
26.5 0.0010188546793677724
27.5 0.0001539003193113186
28.5 -0.00014075286144168064
29.5 -0.0001271939099292068
30.5 -0.00012557731916964339

